client_id,client_version_id,reference_date,transaction_count,transaction_volume,digital_transaction_count,digital_transaction_volume,mobile_app_login_count,credit_card_count,secured_loan_count,unsecured_loan_count,product_count,new_customer_flag,digitally_active_flag,credit_card_flag,loan_flag,digital_loan_flag,monthly_income,monthly_profitability,deposit_flag,insurance_flag
CL03337,CV03337-01,2024-10-31,4,2672.73,0,0.00,3,0,0,0,0,N,N,N,N,N,7248.49,6.95,N,N
CL03337,CV03337-01,2024-11-30,6,3147.49,1,303.98,2,0,1,1,2,N,N,N,Y,N,4362.37,9.04,N,N
CL03337,CV03337-01,2024-12-31,5,2521.09,0,0.00,4,1,0,0,2,N,N,Y,N,N,6978.91,6.74,Y,N
CL03338,CV03338-01,2024-01-31,12,4712.68,5,1992.01,8,0,0,0,1,N,Y,N,N,N,2845.59,17.83,Y,N
CL03338,CV03338-01,2024-02-29,4,1783.63,2,734.26,5,0,1,0,2,N,Y,N,Y,N,3252.14,1.86,Y,N
CL03338,CV03338-01,2024-03-31,5,1906.45,2,885.48,6,1,0,0,1,N,Y,Y,N,N,4657.74,9.38,N,N
CL03338,CV03338-01,2024-04-30,8,2485.97,4,1106.85,4,0,0,0,0,N,Y,N,N,N,2845.55,11.29,N,N
CL03338,CV03338-01,2024-05-31,6,2402.66,3,1331.45,4,0,0,0,1,N,Y,N,N,N,4141.15,2.65,Y,N
CL03338,CV03338-01,2024-06-30,6,2533.19,3,1212.58,12,1,0,1,3,N,Y,Y,Y,Y,3079.39,11.10,Y,N
CL03338,CV03338-01,2024-07-31,6,2078.18,3,1289.33,5,0,0,0,0,N,Y,N,N,N,4059.21,0.96,N,N
CL03338,CV03338-01,2024-08-31,5,1845.64,2,984.97,3,0,1,0,1,N,Y,N,Y,Y,3252.62,8.74,N,N
CL03338,CV03338-01,2024-09-30,5,2041.16,2,948.30,7,0,0,1,2,N,Y,N,Y,N,4114.11,5.23,Y,N
CL03338,CV03338-01,2024-10-31,7,2917.80,3,1137.55,6,1,0,0,2,N,Y,Y,N,N,2523.31,8.65,N,Y
CL03338,CV03338-01,2024-11-30,9,3975.34,5,2081.04,7,0,0,1,1,N,Y,N,Y,Y,4656.01,10.66,N,N
CL03338,CV03338-01,2024-12-31,10,4271.66,6,2678.61,5,1,0,0,1,N,Y,Y,N,N,3352.40,12.31,N,N
CL03339,CV03339-01,2024-01-31,3,1240.77,0,31.02,3,0,0,0,0,N,N,N,N,N,2283.75,-3.15,N,N
CL03339,CV03339-01,2024-02-29,3,808.02,0,19.51,1,1,0,1,3,N,N,Y,Y,N,3651.58,5.13,N,Y
CL03339,CV03339-01,2024-03-31,6,2731.08,1,321.24,4,1,1,0,2,N,N,Y,Y,N,3577.29,0.26,N,N
CL03339,CV03339-01,2024-04-30,6,2419.58,0,73.85,2,1,0,0,2,N,N,Y,N,N,2038.50,8.22,Y,N
CL03339,CV03339-01,2024-05-31,4,889.30,0,0.00,4,0,0,0,0,N,N,N,N,N,3810.26,-3.17,N,N
CL03339,CV03339-01,2024-06-30,8,3250.02,0,134.69,4,0,0,1,1,N,N,N,Y,N,3422.13,8.41,N,N
CL03339,CV03339-01,2024-07-31,7,2838.24,1,315.73,7,0,0,0,1,N,N,N,N,N,3655.90,4.59,N,Y
CL03339,CV03339-01,2024-08-31,5,2383.10,0,0.00,2,0,0,1,1,N,N,N,Y,N,3389.73,6.08,N,N
CL03339,CV03339-01,2024-09-30,5,1721.60,0,8.11,0,0,0,0,1,N,N,N,N,N,4370.88,2.47,Y,N
CL03339,CV03339-01,2024-10-31,5,1883.91,0,107.97,2,0,0,0,0,N,N,N,N,N,4319.94,-2.46,N,N
CL03339,CV03339-01,2024-11-30,8,3081.02,0,118.18,4,1,0,0,1,N,N,Y,N,N,4201.43,5.06,N,N
CL03339,CV03339-01,2024-12-31,5,2196.72,0,0.00,1,0,0,0,1,N,N,N,N,N,3383.00,3.08,N,Y
CL03340,CV03340-01,2024-01-31,12,5907.38,7,3651.77,8,0,0,0,0,N,Y,N,N,N,2249.23,12.01,N,N
CL03340,CV03340-01,2024-02-29,7,2324.56,5,1802.94,5,1,0,0,2,N,Y,Y,N,N,2761.45,8.82,Y,N
CL03340,CV03340-01,2024-03-31,6,1609.48,4,1228.62,7,1,0,1,3,N,Y,Y,Y,N,3827.34,8.56,Y,N
CL03340,CV03340-01,2024-04-30,6,2466.16,4,1817.66,7,0,0,0,0,N,Y,N,N,N,2426.03,2.55,N,N
CL03340,CV03340-01,2024-05-31,5,2042.97,3,1336.89,7,0,0,1,1,N,Y,N,Y,N,3091.58,3.79,N,N
CL03340,CV03340-01,2024-06-30,3,1080.96,2,662.67,11,0,0,1,2,N,Y,N,Y,N,2192.60,6.90,Y,N
CL03340,CV03340-01,2024-07-31,5,1827.73,4,1509.18,5,1,0,0,1,N,Y,Y,N,N,3566.64,9.27,N,N
CL03340,CV03340-01,2024-08-31,3,1130.70,2,653.01,8,0,0,0,1,N,Y,N,N,N,2357.24,0.91,N,Y
CL03340,CV03340-01,2024-09-30,9,2827.24,5,1763.25,5,0,0,0,1,N,Y,N,N,N,2902.16,3.47,Y,N
CL03340,CV03340-01,2024-10-31,5,1366.07,3,1011.01,9,0,0,0,0,N,Y,N,N,N,2499.96,4.79,N,N
CL03340,CV03340-01,2024-11-30,7,3188.64,5,2135.86,8,0,1,0,2,N,Y,N,Y,N,2684.69,14.12,N,Y
CL03340,CV03340-01,2024-12-31,8,3109.83,6,2324.42,7,1,0,0,1,N,Y,Y,N,N,3330.08,5.65,N,N
CL03341,CV03341-01,2024-01-31,2,510.61,0,0.00,1,0,0,0,0,N,N,N,N,N,3060.98,-1.51,N,N
CL03341,CV03341-01,2024-02-29,4,1523.07,1,309.89,3,0,0,0,0,N,N,N,N,N,2262.40,-3.11,N,N
CL03341,CV03341-01,2024-03-31,8,2394.23,1,246.89,2,1,1,0,2,N,N,Y,Y,N,1993.17,-0.13,N,N
CL03341,CV03341-01,2024-04-30,4,1314.85,0,88.11,7,0,0,0,1,N,N,N,N,N,3251.22,2.83,N,Y
CL03341,CV03341-01,2024-05-31,4,1605.62,0,0.00,1,0,0,0,1,N,N,N,N,N,2760.54,-0.19,N,Y
CL03341,CV03341-01,2024-06-30,6,2318.02,0,121.06,0,0,0,0,0,N,N,N,N,N,1200.00,1.61,N,N
CL03341,CV03341-01,2024-07-31,4,1215.97,1,201.78,1,1,0,0,1,N,N,Y,N,N,3361.78,-0.67,N,N
CL03341,CV03341-01,2024-08-31,3,967.77,0,54.41,3,0,0,0,0,N,N,N,N,N,3056.13,-2.49,N,N
CL03341,CV03341-01,2024-09-30,3,1182.44,0,17.21,3,0,0,1,1,N,N,N,Y,N,3188.61,3.01,N,N
CL03341,CV03341-01,2024-10-31,5,1451.79,0,56.15,1,0,0,0,1,N,N,N,N,N,3351.99,2.77,Y,N
CL03341,CV03341-01,2024-11-30,4,1595.25,0,170.52,3,0,1,0,1,N,N,N,Y,N,2941.91,2.67,N,N
CL03341,CV03341-01,2024-12-31,3,1027.76,0,168.06,4,1,0,0,1,N,N,Y,N,N,2729.08,-0.72,N,N
CL03342,CV03342-01,2024-01-31,11,5821.99,3,1259.77,1,0,0,0,0,N,Y,N,N,N,6167.85,11.60,N,N
CL03342,CV03342-01,2024-02-29,5,2480.82,2,870.08,5,0,0,0,1,N,Y,N,N,N,4622.27,6.39,N,Y
CL03342,CV03342-01,2024-03-31,9,3195.56,1,390.48,6,0,0,0,1,N,N,N,N,N,3792.21,8.35,N,Y
CL03342,CV03342-01,2024-04-30,3,1821.99,1,357.13,4,0,0,1,2,N,N,N,Y,N,4609.74,3.27,Y,N
CL03342,CV03342-01,2024-05-31,5,1781.14,1,406.01,5,0,0,0,1,N,N,N,N,N,4168.58,14.61,Y,N
CL03342,CV03342-01,2024-06-30,7,2704.81,2,838.07,2,0,0,0,0,N,Y,N,N,N,3603.78,6.29,N,N
CL03342,CV03342-01,2024-07-31,4,1109.36,1,256.50,2,0,0,0,0,N,N,N,N,N,4870.35,2.08,N,N
CL03342,CV03342-01,2024-08-31,11,4694.15,3,1203.09,0,1,0,0,1,N,Y,Y,N,N,3925.24,14.61,N,N
CL03342,CV03342-01,2024-09-30,6,2624.19,2,961.69,5,0,0,0,1,N,Y,N,N,N,4217.65,11.78,N,Y
CL03342,CV03342-01,2024-10-31,8,2826.74,2,884.11,3,0,0,0,2,N,Y,N,N,N,5696.52,13.75,Y,Y
CL03342,CV03342-01,2024-11-30,9,4275.95,3,1539.92,6,0,0,0,1,N,Y,N,N,N,3905.56,9.61,Y,N
CL03342,CV03342-01,2024-12-31,12,5525.08,3,1463.69,6,0,0,0,1,N,Y,N,N,N,4761.04,17.60,Y,N
CL03343,CV03343-01,2024-01-31,6,2195.20,3,1064.50,12,0,0,0,0,N,Y,N,N,N,3426.95,3.50,N,N
CL03343,CV03343-01,2024-02-29,6,1612.42,4,1013.21,8,0,0,0,0,N,Y,N,N,N,1200.00,2.84,N,N
CL03343,CV03343-01,2024-03-31,6,2702.57,4,1932.18,7,0,0,0,1,N,Y,N,N,N,2781.40,0.69,Y,N
CL03343,CV03343-01,2024-04-30,6,1922.43,4,1305.33,7,1,0,0,2,N,Y,Y,N,N,2730.74,3.75,N,Y
CL03343,CV03343-01,2024-05-31,6,1683.19,3,1037.13,6,1,0,0,1,N,Y,Y,N,N,1519.83,0.44,N,N
CL03343,CV03343-01,2024-06-30,5,1388.94,4,1004.45,8,0,0,1,1,N,Y,N,Y,N,2294.29,7.46,N,N
CL03343,CV03343-01,2024-07-31,11,3683.02,8,2337.87,9,0,0,0,0,N,Y,N,N,N,2966.18,8.88,N,N
CL03343,CV03343-01,2024-08-31,7,2225.09,5,1931.41,10,1,0,0,3,N,Y,Y,N,N,1853.61,4.75,Y,Y
CL03343,CV03343-01,2024-09-30,2,550.45,1,405.02,7,0,0,0,0,N,N,N,N,N,2491.76,-3.71,N,N
CL03343,CV03343-01,2024-10-31,8,2476.77,5,1531.50,3,1,1,0,3,N,Y,Y,Y,N,2333.86,5.86,Y,N
CL03343,CV03343-01,2024-11-30,6,1277.91,3,833.50,8,1,0,1,2,N,Y,Y,Y,N,2529.52,5.29,N,N
CL03343,CV03343-01,2024-12-31,1,440.84,1,278.76,7,0,1,0,3,N,N,N,Y,N,1200.00,5.42,Y,Y
CL03344,CV03344-01,2024-01-31,10,2890.50,3,735.92,2,0,0,0,0,N,Y,N,N,N,4498.29,3.19,N,N
CL03344,CV03344-01,2024-02-29,5,2260.52,2,1001.10,5,1,0,0,2,N,Y,Y,N,N,3739.53,5.55,Y,N
CL03344,CV03344-01,2024-03-31,8,3313.57,3,1353.68,3,0,0,0,0,N,Y,N,N,N,4537.43,1.06,N,N
CL03344,CV03344-01,2024-04-30,8,3850.55,4,2154.20,7,1,0,0,1,N,Y,Y,N,N,2337.65,9.05,N,N
CL03344,CV03344-01,2024-05-31,8,3640.32,4,1776.87,9,1,0,0,2,N,Y,Y,N,N,4491.32,12.23,Y,N
CL03344,CV03344-01,2024-06-30,6,3789.51,1,913.37,5,1,0,0,1,N,N,Y,N,N,3253.92,2.83,N,N
CL03344,CV03344-01,2024-07-31,9,4716.95,4,2329.59,7,0,0,0,1,N,Y,N,N,N,3149.90,9.55,Y,N
CL03344,CV03344-01,2024-08-31,6,2948.67,2,701.77,3,1,0,1,4,N,Y,Y,Y,Y,3840.45,9.07,Y,Y
CL03344,CV03344-01,2024-09-30,5,1658.19,2,883.22,3,0,0,1,2,N,Y,N,Y,N,5190.58,4.47,Y,N
CL03344,CV03344-01,2024-10-31,11,4182.90,5,2142.30,10,1,0,0,2,N,Y,Y,N,N,4361.17,12.19,Y,N
CL03344,CV03344-01,2024-11-30,11,5464.71,6,3027.59,5,0,0,0,0,N,Y,N,N,N,4156.97,6.96,N,N
CL03344,CV03344-01,2024-12-31,5,2127.22,2,878.73,9,0,0,0,0,N,Y,N,N,N,5119.49,6.97,N,N
CL03345,CV03345-01,2024-01-31,10,5453.16,5,2444.79,2,1,0,0,2,N,Y,Y,N,N,6566.81,19.48,Y,N
CL03345,CV03345-01,2024-02-29,9,5412.96,4,2204.16,7,0,0,0,2,N,Y,N,N,N,7033.90,19.65,Y,Y
CL03345,CV03345-01,2024-03-31,5,3105.38,2,1156.92,4,1,0,0,1,N,Y,Y,N,N,9359.80,8.47,N,N
CL03345,CV03345-01,2024-04-30,9,5275.40,4,2376.62,9,1,0,0,1,N,Y,Y,N,N,9124.21,17.19,N,N
CL03345,CV03345-01,2024-05-31,10,7073.30,5,4009.57,3,1,1,0,2,N,Y,Y,Y,N,7161.19,17.45,N,N
CL03345,CV03345-01,2024-06-30,9,4925.01,3,1650.04,11,0,0,0,1,N,Y,N,N,N,7221.51,17.00,Y,N
CL03345,CV03345-01,2024-07-31,8,6984.72,4,3318.44,1,1,0,1,2,N,Y,Y,Y,Y,5797.01,23.35,N,N
CL03345,CV03345-01,2024-08-31,7,3498.12,3,1833.15,4,0,0,1,1,N,Y,N,Y,Y,7560.05,15.74,N,N
CL03345,CV03345-01,2024-09-30,10,4447.92,4,1853.20,3,0,0,1,2,N,Y,N,Y,N,7475.32,21.55,Y,N
CL03345,CV03345-01,2024-10-31,5,2812.05,2,1282.35,8,1,0,0,3,N,Y,Y,N,N,7094.68,24.06,Y,Y
CL03345,CV03345-01,2024-11-30,5,4032.18,3,1865.12,3,0,0,1,2,N,Y,N,Y,N,6366.89,19.94,Y,N
CL03345,CV03345-01,2024-12-31,6,2894.48,2,1042.10,4,1,0,0,3,N,Y,Y,N,N,6475.92,14.07,Y,Y
CL03346,CV03346-01,2024-01-31,4,2177.75,0,0.00,1,1,0,0,2,N,N,Y,N,N,5939.64,9.58,Y,N
CL03346,CV03346-01,2024-02-29,8,4726.54,1,811.49,3,1,0,1,3,N,N,Y,Y,N,6134.38,22.01,Y,N
CL03346,CV03346-01,2024-03-31,10,4207.31,2,940.95,6,0,1,0,1,N,Y,N,Y,N,6076.96,9.83,N,N
CL03346,CV03346-01,2024-04-30,3,1753.35,0,0.00,4,1,0,0,2,N,N,Y,N,N,8749.70,5.52,Y,N
CL03346,CV03346-01,2024-05-31,7,3883.76,1,642.56,2,0,0,0,1,N,N,N,N,N,6843.63,16.80,Y,N
CL03346,CV03346-01,2024-06-30,7,3857.23,1,305.88,1,1,0,0,1,N,N,Y,N,N,6368.18,6.62,N,N
CL03346,CV03346-02,2024-07-31,3,1842.82,0,118.86,1,1,0,1,2,N,N,Y,Y,N,7571.46,6.55,N,N
CL03346,CV03346-02,2024-08-31,2,1170.00,0,104.68,1,1,0,0,2,N,N,Y,N,N,7790.01,13.34,Y,N
CL03346,CV03346-02,2024-09-30,8,4723.61,0,0.00,2,0,0,0,1,N,N,N,N,N,7847.42,8.59,Y,N
CL03346,CV03346-02,2024-10-31,7,4135.10,1,529.02,2,1,0,0,2,N,N,Y,N,N,7295.73,9.19,Y,N
CL03346,CV03346-02,2024-11-30,5,3255.12,0,11.95,4,0,0,0,1,N,N,N,N,N,5964.78,8.98,Y,N
CL03346,CV03346-02,2024-12-31,8,3151.78,0,58.84,0,0,0,0,0,N,N,N,N,N,6764.74,7.91,N,N
CL03347,CV03347-01,2024-01-31,6,1598.48,4,1084.15,9,1,0,0,1,N,Y,Y,N,N,2695.38,9.03,N,N
CL03347,CV03347-01,2024-02-29,7,3094.64,4,1737.72,4,1,0,1,3,N,Y,Y,Y,Y,1835.42,16.56,Y,N
CL03347,CV03347-01,2024-03-31,9,4166.17,5,2438.46,3,0,1,0,1,N,Y,N,Y,N,2519.83,9.69,N,N
CL03347,CV03347-01,2024-04-30,8,3284.76,4,1743.92,14,0,0,0,1,N,Y,N,N,N,2952.47,8.89,N,Y
CL03347,CV03347-01,2024-05-31,9,4081.19,6,2714.30,6,0,0,0,0,N,Y,N,N,N,3665.00,13.88,N,N
CL03347,CV03347-01,2024-06-30,4,1621.97,2,996.03,9,0,0,0,0,N,Y,N,N,N,2849.81,4.80,N,N
CL03347,CV03347-01,2024-07-31,8,3508.12,6,2575.85,7,0,0,0,0,N,Y,N,N,N,3265.70,6.61,N,N
CL03347,CV03347-01,2024-08-31,5,1919.69,3,1281.34,10,0,0,0,1,N,Y,N,N,N,3279.48,5.98,Y,N
CL03347,CV03347-01,2024-09-30,5,1693.64,3,1085.74,5,0,0,0,0,N,Y,N,N,N,3139.64,-0.02,N,N
CL03347,CV03347-01,2024-10-31,5,1769.98,4,1118.01,9,0,1,0,2,N,Y,N,Y,N,3116.17,6.58,N,Y
CL03347,CV03347-01,2024-11-30,6,1872.03,4,980.12,9,0,0,0,0,N,Y,N,N,N,3793.47,2.15,N,N
CL03347,CV03347-01,2024-12-31,12,4560.87,6,2299.76,4,0,0,0,0,N,Y,N,N,N,3420.76,6.61,N,N
CL03348,CV03348-01,2024-01-31,9,1874.03,2,442.80,5,0,0,0,1,N,Y,N,N,N,1200.00,4.40,Y,N
CL03348,CV03348-01,2024-02-29,7,2279.42,1,521.43,2,0,0,0,1,N,N,N,N,N,1200.00,8.07,Y,N
CL03348,CV03348-01,2024-03-31,3,891.92,1,207.53,2,0,0,0,2,N,N,N,N,N,1666.35,3.68,Y,Y
CL03348,CV03348-01,2024-04-30,5,1511.18,1,163.81,5,1,0,0,2,N,N,Y,N,N,1200.00,6.49,N,Y
CL03348,CV03348-01,2024-05-31,3,750.74,0,110.96,5,0,0,0,1,N,N,N,N,N,1200.00,-1.67,Y,N
CL03348,CV03348-01,2024-06-30,4,841.24,1,174.14,4,0,0,0,0,N,N,N,N,N,2654.48,-6.47,N,N
CL03348,CV03348-01,2024-07-31,3,832.83,1,189.74,4,0,0,0,1,N,N,N,N,N,1259.05,-6.78,Y,N
CL03348,CV03348-01,2024-08-31,6,1575.97,2,476.70,2,0,1,0,2,N,Y,N,Y,N,1200.00,5.51,Y,N
CL03348,CV03348-01,2024-09-30,6,1642.65,1,346.65,4,0,0,0,0,N,N,N,N,N,1200.00,0.12,N,N
CL03348,CV03348-01,2024-10-31,3,574.46,1,96.29,3,0,0,1,2,N,N,N,Y,N,1200.00,6.10,N,Y
CL03348,CV03348-01,2024-11-30,5,1634.00,0,145.72,3,0,0,0,1,N,N,N,N,N,1522.81,4.71,Y,N
CL03348,CV03348-01,2024-12-31,12,1991.51,2,265.92,2,0,0,0,0,N,Y,N,N,N,3390.83,5.35,N,N
CL03349,CV03349-01,2024-01-31,7,2304.35,6,1927.76,6,1,0,0,1,N,Y,Y,N,N,3359.13,3.62,N,N
CL03349,CV03349-01,2024-02-29,6,2285.51,4,1322.90,7,0,0,0,0,N,Y,N,N,N,3146.29,4.74,N,N
CL03349,CV03349-01,2024-03-31,5,1763.09,3,1088.13,9,0,0,0,0,N,Y,N,N,N,1447.42,1.11,N,N
CL03349,CV03349-01,2024-04-30,14,3422.31,11,2730.66,11,0,0,0,1,N,Y,N,N,N,2647.99,12.52,N,Y
CL03349,CV03349-01,2024-05-31,5,2642.64,3,1935.56,2,1,0,0,1,N,Y,Y,N,N,3404.38,10.64,N,N
CL03349,CV03349-01,2024-06-30,5,1608.20,4,1194.90,13,0,0,0,0,N,Y,N,N,N,2757.27,1.73,N,N
CL03349,CV03349-01,2024-07-31,3,1189.07,3,974.16,13,0,0,0,2,N,Y,N,N,N,1773.58,9.08,Y,Y
CL03349,CV03349-01,2024-08-31,10,4320.06,7,2813.30,9,1,0,0,2,N,Y,Y,N,N,3940.18,13.23,Y,N
CL03349,CV03349-01,2024-09-30,2,497.95,1,355.17,6,1,0,0,1,N,N,Y,N,N,3171.05,-6.07,N,N
CL03349,CV03349-01,2024-10-31,7,2890.57,4,1488.96,4,0,0,0,0,N,Y,N,N,N,2783.33,4.82,N,N
CL03349,CV03349-01,2024-11-30,9,2364.39,6,1570.88,4,0,0,1,1,N,Y,N,Y,N,2914.90,10.41,N,N
CL03349,CV03349-01,2024-12-31,6,2311.16,5,1756.76,16,0,0,0,1,N,Y,N,N,N,2535.29,3.66,Y,N
CL03350,CV03350-01,2024-01-31,6,2505.53,1,243.94,3,0,0,0,0,N,N,N,N,N,2475.94,-2.33,N,N
CL03350,CV03350-01,2024-02-29,6,3440.41,2,803.80,3,0,0,1,2,N,Y,N,Y,N,2615.62,8.90,Y,N
CL03350,CV03350-01,2024-03-31,4,1665.86,0,122.85,0,1,0,0,2,N,N,Y,N,N,3082.50,4.69,Y,N
CL03350,CV03350-01,2024-04-30,4,1298.75,0,158.72,1,0,0,0,1,N,N,N,N,N,3098.63,1.49,Y,N
CL03350,CV03350-01,2024-05-31,5,2461.92,1,542.65,2,0,0,0,1,N,N,N,N,N,5500.41,5.20,Y,N
CL03350,CV03350-01,2024-06-30,5,3143.61,1,504.28,2,1,0,0,3,N,N,Y,N,N,4241.28,8.85,Y,Y
CL03350,CV03350-02,2024-07-31,6,3678.44,1,432.45,6,0,0,0,0,N,N,N,N,N,5258.30,14.36,N,N
CL03350,CV03350-02,2024-08-31,8,4387.42,1,301.92,4,1,0,0,2,N,N,Y,N,N,5333.21,13.95,Y,N
CL03350,CV03350-02,2024-09-30,6,3625.43,0,117.03,4,0,0,0,2,N,N,N,N,N,5542.15,11.49,Y,Y
CL03350,CV03350-02,2024-10-31,6,4357.65,1,563.98,1,1,0,1,3,N,N,Y,Y,N,5266.37,15.17,Y,N
CL03350,CV03350-02,2024-11-30,7,4046.96,1,514.61,4,0,0,0,2,N,N,N,N,N,5616.25,14.49,Y,Y
CL03350,CV03350-02,2024-12-31,10,6055.13,1,493.11,4,1,0,0,3,N,N,Y,N,N,5910.27,16.05,Y,Y
CL03351,CV03351-01,2024-01-31,7,2909.51,5,2361.93,3,0,1,0,2,N,Y,N,Y,N,3954.27,12.08,Y,N
CL03351,CV03351-01,2024-02-29,8,2681.64,6,1975.79,8,1,0,0,1,N,Y,Y,N,N,4140.59,1.93,N,N
CL03351,CV03351-01,2024-03-31,2,762.12,1,565.66,4,0,0,0,0,N,N,N,N,N,4274.98,0.79,N,N
CL03351,CV03351-01,2024-04-30,8,3760.12,6,2883.79,8,0,0,0,0,N,Y,N,N,N,5476.54,3.00,N,N
CL03351,CV03351-01,2024-05-31,5,2019.56,3,1266.37,8,0,0,0,1,N,Y,N,N,N,4265.69,5.36,Y,N
CL03351,CV03351-01,2024-06-30,8,3473.04,5,2324.78,7,1,0,0,3,N,Y,Y,N,N,3531.94,14.97,Y,Y
CL03351,CV03351-02,2024-07-31,3,1602.47,2,984.97,5,1,0,0,3,N,Y,Y,N,N,3538.76,5.90,Y,Y
CL03351,CV03351-02,2024-08-31,8,3101.38,7,2689.64,2,0,0,0,0,N,Y,N,N,N,4769.83,7.54,N,N
CL03351,CV03351-02,2024-09-30,6,2379.46,4,1731.40,8,0,0,0,0,N,Y,N,N,N,4283.08,3.00,N,N
CL03351,CV03351-02,2024-10-31,11,4752.96,7,2783.61,7,1,0,0,2,N,Y,Y,N,N,4565.32,9.65,N,Y
CL03351,CV03351-02,2024-11-30,7,3142.07,4,1965.77,7,0,1,0,2,N,Y,N,Y,N,2958.20,8.12,N,Y
CL03351,CV03351-02,2024-12-31,9,4025.58,7,3310.45,10,1,0,0,2,N,Y,Y,N,N,5138.71,19.72,Y,N
CL03352,CV03352-01,2024-01-31,5,2114.33,1,474.34,5,0,0,0,1,N,N,N,N,N,4730.99,2.75,Y,N
CL03352,CV03352-01,2024-02-29,3,1143.38,1,393.65,0,1,0,1,3,N,N,Y,Y,N,3326.31,8.45,Y,N
CL03352,CV03352-01,2024-03-31,8,3119.24,4,1537.35,5,0,0,0,0,N,Y,N,N,N,2497.00,5.48,N,N
CL03352,CV03352-01,2024-04-30,9,3156.51,3,1168.07,3,1,0,0,2,N,Y,Y,N,N,2927.38,16.52,Y,N
CL03352,CV03352-01,2024-05-31,6,1903.74,2,710.05,4,0,0,0,0,N,Y,N,N,N,3576.53,8.34,N,N
CL03352,CV03352-01,2024-06-30,2,663.03,1,198.04,5,0,0,0,0,N,N,N,N,N,3390.16,-1.60,N,N
CL03352,CV03352-01,2024-07-31,5,1315.63,2,376.30,8,0,0,0,1,N,Y,N,N,N,3425.60,0.36,Y,N
CL03352,CV03352-01,2024-08-31,4,1633.22,1,702.47,4,1,0,0,1,N,N,Y,N,N,5484.89,5.52,N,N
CL03352,CV03352-01,2024-09-30,10,3745.72,3,923.54,4,0,0,0,0,N,Y,N,N,N,2307.33,9.58,N,N
CL03352,CV03352-01,2024-10-31,8,3847.02,3,1233.77,8,1,0,0,2,N,Y,Y,N,N,2946.69,17.48,Y,N
CL03352,CV03352-01,2024-11-30,4,1866.17,1,591.82,4,0,0,0,0,N,N,N,N,N,2222.74,-2.53,N,N
CL03352,CV03352-01,2024-12-31,3,885.21,1,298.24,5,0,0,0,1,N,N,N,N,N,3125.25,-1.49,Y,N
CL03353,CV03353-01,2024-01-31,11,4417.52,5,2133.74,9,0,0,0,2,N,Y,N,N,N,5007.50,13.74,Y,Y
CL03353,CV03353-01,2024-02-29,8,3535.81,4,2006.58,6,0,1,0,2,N,Y,N,Y,N,4960.42,16.17,Y,N
CL03353,CV03353-01,2024-03-31,10,4072.02,5,1974.11,8,1,0,1,2,N,Y,Y,Y,N,5813.17,12.57,N,N
CL03353,CV03353-01,2024-04-30,8,4402.40,4,2394.42,4,0,0,0,1,N,Y,N,N,N,4781.58,13.38,Y,N
CL03353,CV03353-01,2024-05-31,8,5477.30,5,3062.69,9,1,1,0,3,N,Y,Y,Y,Y,6230.27,21.66,Y,N
CL03353,CV03353-01,2024-06-30,5,1431.16,3,828.13,7,1,0,0,3,N,Y,Y,N,N,5305.71,10.73,Y,Y
CL03353,CV03353-01,2024-07-31,9,3191.67,4,1594.97,4,0,0,0,1,N,Y,N,N,N,5533.71,8.72,Y,N
CL03353,CV03353-01,2024-08-31,7,3898.29,5,3067.17,7,1,0,0,2,N,Y,Y,N,N,5657.54,10.73,N,Y
CL03353,CV03353-01,2024-09-30,10,5992.59,5,3569.42,9,0,0,0,0,N,Y,N,N,N,3093.67,12.33,N,N
CL03353,CV03353-01,2024-10-31,3,1153.55,1,555.17,9,1,0,0,2,N,N,Y,N,N,5933.11,13.65,Y,N
CL03353,CV03353-01,2024-11-30,13,5417.90,6,2676.35,7,1,0,0,2,N,Y,Y,N,N,5003.13,17.28,Y,N
CL03353,CV03353-01,2024-12-31,6,3297.39,3,1619.76,12,0,0,0,0,N,Y,N,N,N,5391.71,9.27,N,N
CL03354,CV03354-01,2024-01-31,6,3070.47,3,1413.08,5,0,0,0,0,N,Y,N,N,N,3887.34,5.85,N,N
CL03354,CV03354-01,2024-02-29,6,1656.64,3,928.97,8,0,0,1,1,N,Y,N,Y,N,4660.76,6.77,N,N
CL03354,CV03354-01,2024-03-31,5,2783.42,2,1222.71,10,1,0,1,2,N,Y,Y,Y,Y,3515.09,9.71,N,N
CL03354,CV03354-01,2024-04-30,6,2428.55,3,1070.76,9,0,0,0,1,N,Y,N,N,N,4835.68,10.79,Y,N
CL03354,CV03354-01,2024-05-31,6,2159.28,3,981.78,11,0,0,0,1,N,Y,N,N,N,3732.66,8.01,N,Y
CL03354,CV03354-01,2024-06-30,4,1822.73,2,881.44,6,0,1,0,2,N,Y,N,Y,N,4655.15,1.97,N,Y
CL03354,CV03354-01,2024-07-31,8,3791.48,4,2091.39,8,1,1,1,3,N,Y,Y,Y,N,5362.14,18.92,N,N
CL03354,CV03354-01,2024-08-31,5,2158.39,3,1197.22,8,0,0,0,0,N,Y,N,N,N,3251.77,-0.83,N,N
CL03354,CV03354-01,2024-09-30,4,1366.75,2,644.00,6,0,0,0,0,N,Y,N,N,N,4053.42,1.00,N,N
CL03354,CV03354-01,2024-10-31,9,5137.63,4,2370.00,5,1,0,0,1,N,Y,Y,N,N,4435.58,13.63,N,N
