client_version_id,client_id,gender,age_bucket,marital_status,education_level,county,onboarding_channel,onboarding_method,customer_segment,registration_date,valid_from_date,valid_to_date
CV03791-01,CL03791,M,35-49,Single,High School,Bucuresti,Digital,Self-service,Premium,2023-02-15,2024-01-01,9999-12-31
CV03792-01,CL03792,F,35-49,Married,Bachelor,Bucuresti,Branch,Assisted,Standard,2021-12-22,2024-01-01,9999-12-31
CV03793-01,CL03793,F,50-64,Married,Doctorate,Galati,Digital,Self-service,Premium,2019-11-10,2024-01-01,9999-12-31
CV03794-01,CL03794,M,50-64,Married,Master,Dolj,Digital,Self-service,Standard,2019-06-10,2024-01-01,9999-12-31
CV03795-01,CL03795,M,50-64,Married,High School,Cluj,Branch,Assisted,Standard,2019-04-18,2024-01-01,9999-12-31
CV03796-01,CL03796,M,35-49,Married,Post-secondary,Brasov,Digital,Self-service,Standard,2019-11-07,2024-01-01,9999-12-31
CV03797-01,CL03797,M,50-64,Single,Post-secondary,Iasi,Branch,Assisted,Premium,2023-05-13,2024-01-01,9999-12-31
CV03798-01,CL03798,F,35-49,Married,High School,Prahova,Digital,Self-service,Standard,2023-05-07,2024-01-01,9999-12-31
CV03799-01,CL03799,M,50-64,Married,High School,Bucuresti,Digital,Self-service,Standard,2022-05-09,2024-01-01,2024-06-30
CV03799-02,CL03799,M,50-64,Married,High School,Bucuresti,Digital,Self-service,Premium,2022-05-09,2024-07-01,9999-12-31
CV03800-01,CL03800,M,25-34,Single,Bachelor,Iasi,Branch,Assisted,Premium,2022-03-14,2024-01-01,2024-06-30
CV03800-02,CL03800,M,25-34,Single,Bachelor,Iasi,Digital,Self-service,Premium,2022-03-14,2024-07-01,9999-12-31
CV03801-01,CL03801,M,18-24,Single,Bachelor,Bucuresti,Digital,Self-service,Standard,2023-01-14,2024-01-01,9999-12-31
CV03802-01,CL03802,F,35-49,Married,Bachelor,Cluj,Branch,Assisted,Standard,2019-09-12,2024-01-01,9999-12-31
CV03803-01,CL03803,M,65+,Married,High School,Timis,Branch,Assisted,Standard,2023-10-05,2024-01-01,9999-12-31
CV03804-01,CL03804,M,50-64,Married,Bachelor,Timis,Branch,Assisted,Standard,2023-04-28,2024-01-01,9999-12-31
CV03805-01,CL03805,M,25-34,Single,Post-secondary,Brasov,Digital,Self-service,Standard,2020-07-03,2024-01-01,9999-12-31
CV03806-01,CL03806,M,35-49,Single,Bachelor,Iasi,Digital,Self-service,Standard,2019-05-22,2024-01-01,9999-12-31
CV03807-01,CL03807,M,25-34,Married,Bachelor,Sibiu,Digital,Self-service,Premium,2018-05-24,2024-01-01,9999-12-31
CV03808-01,CL03808,M,35-49,Married,High School,Galati,Digital,Self-service,Standard,2023-08-23,2024-01-01,2024-06-30
CV03808-02,CL03808,M,35-49,Married,High School,Galati,Digital,Self-service,Standard,2023-08-23,2024-07-01,9999-12-31
CV03809-01,CL03809,F,35-49,Married,Bachelor,Bucuresti,Digital,Self-service,Premium,2019-12-08,2024-01-01,2024-06-30
CV03809-02,CL03809,F,35-49,Married,Bachelor,Bucuresti,Digital,Self-service,Standard,2019-12-08,2024-07-01,9999-12-31
CV03810-01,CL03810,F,35-49,Married,Master,Iasi,Digital,Self-service,Standard,2023-06-05,2024-01-01,2024-06-30
CV03810-02,CL03810,F,35-49,Married,Master,Iasi,Digital,Self-service,Standard,2023-06-05,2024-07-01,9999-12-31
CV03811-01,CL03811,F,50-64,Married,Bachelor,Galati,Branch,Assisted,Standard,2022-09-04,2024-01-01,9999-12-31
CV03812-01,CL03812,F,25-34,Single,High School,Sibiu,Digital,Self-service,Standard,2018-05-10,2024-01-01,9999-12-31
CV03813-01,CL03813,M,35-49,Divorced,Post-secondary,Galati,Digital,Self-service,Premium,2021-09-02,2024-01-01,9999-12-31
CV03814-01,CL03814,F,25-34,Married,Bachelor,Brasov,Digital,Self-service,Standard,2018-12-30,2024-01-01,9999-12-31
CV03815-01,CL03815,M,35-49,Married,Bachelor,Iasi,Digital,Self-service,Standard,2020-04-29,2024-01-01,9999-12-31
CV03816-01,CL03816,F,35-49,Married,Post-secondary,Cluj,Digital,Self-service,Premium,2023-02-08,2024-01-01,2024-06-30
CV03816-02,CL03816,F,35-49,Married,Post-secondary,Cluj,Digital,Self-service,Standard,2023-02-08,2024-07-01,9999-12-31
CV03817-01,CL03817,M,25-34,Married,Master,Bucuresti,Digital,Self-service,Standard,2021-03-31,2024-01-01,9999-12-31
CV03818-01,CL03818,F,35-49,Married,Master,Galati,Digital,Self-service,Standard,2021-01-24,2024-01-01,9999-12-31
CV03819-01,CL03819,M,35-49,Divorced,Bachelor,Timis,Digital,Self-service,Standard,2023-02-13,2024-01-01,9999-12-31
CV03820-01,CL03820,F,25-34,Single,Master,Prahova,Digital,Self-service,Standard,2023-06-13,2024-01-01,9999-12-31
CV03821-01,CL03821,M,35-49,Married,Bachelor,Timis,Digital,Self-service,Premium,2019-04-21,2024-01-01,9999-12-31
CV03822-01,CL03822,M,50-64,Married,Bachelor,Prahova,Digital,Self-service,Standard,2020-06-01,2024-01-01,9999-12-31
CV03823-01,CL03823,M,18-24,Single,Master,Timis,Digital,Self-service,Standard,2021-09-28,2024-01-01,2024-06-30
CV03823-02,CL03823,M,18-24,Single,Master,Timis,Digital,Self-service,Premium,2021-09-28,2024-07-01,9999-12-31
CV03824-01,CL03824,M,25-34,Single,High School,Iasi,Digital,Self-service,Standard,2019-02-08,2024-01-01,9999-12-31
CV03825-01,CL03825,F,35-49,Divorced,Bachelor,Bucuresti,Digital,Self-service,Standard,2021-11-06,2024-01-01,9999-12-31
CV03826-01,CL03826,F,50-64,Divorced,High School,Cluj,Digital,Self-service,Premium,2022-10-11,2024-01-01,9999-12-31
CV03827-01,CL03827,M,35-49,Married,Bachelor,Bucuresti,Digital,Self-service,Premium,2018-02-26,2024-01-01,9999-12-31
CV03828-01,CL03828,F,18-24,Single,High School,Sibiu,Branch,Assisted,Standard,2021-09-28,2024-01-01,9999-12-31
CV03829-01,CL03829,F,25-34,Single,High School,Constanta,Digital,Self-service,Standard,2018-04-05,2024-01-01,2024-06-30
CV03829-02,CL03829,F,25-34,Single,High School,Constanta,Digital,Self-service,Standard,2018-04-05,2024-07-01,9999-12-31
CV03830-01,CL03830,M,25-34,Single,Bachelor,Brasov,Digital,Self-service,Standard,2019-08-07,2024-01-01,9999-12-31
CV03831-01,CL03831,M,35-49,Married,Post-secondary,Brasov,Digital,Self-service,Premium,2023-05-11,2024-01-01,2024-06-30
CV03831-02,CL03831,M,35-49,Married,Post-secondary,Brasov,Digital,Self-service,Standard,2023-05-11,2024-07-01,9999-12-31
CV03832-01,CL03832,F,25-34,Single,High School,Iasi,Digital,Self-service,Standard,2020-11-06,2024-01-01,9999-12-31
CV03833-01,CL03833,M,35-49,Divorced,Bachelor,Prahova,Digital,Self-service,Premium,2018-04-26,2024-01-01,2024-06-30
CV03833-02,CL03833,M,35-49,Divorced,Bachelor,Prahova,Digital,Self-service,Standard,2018-04-26,2024-07-01,9999-12-31
CV03834-01,CL03834,M,35-49,Married,High School,Cluj,Branch,Assisted,Standard,2018-03-16,2024-01-01,9999-12-31
CV03835-01,CL03835,M,65+,Single,High School,Bucuresti,Digital,Self-service,Standard,2019-05-28,2024-01-01,9999-12-31
CV03836-01,CL03836,M,35-49,Married,Bachelor,Cluj,Digital,Self-service,Standard,2018-04-01,2024-01-01,9999-12-31
CV03837-01,CL03837,F,35-49,Married,Post-secondary,Timis,Branch,Assisted,Standard,2020-08-11,2024-01-01,2024-06-30
CV03837-02,CL03837,F,35-49,Married,Post-secondary,Timis,Branch,Assisted,Premium,2020-08-11,2024-07-01,9999-12-31
CV03838-01,CL03838,M,25-34,Married,Bachelor,Bucuresti,Branch,Assisted,Standard,2022-09-25,2024-01-01,2024-06-30
CV03838-02,CL03838,M,25-34,Married,Bachelor,Bucuresti,Branch,Assisted,Premium,2022-09-25,2024-07-01,9999-12-31
CV03839-01,CL03839,M,25-34,Single,Post-secondary,Prahova,Digital,Self-service,Standard,2019-07-25,2024-01-01,9999-12-31
CV03840-01,CL03840,F,35-49,Married,Post-secondary,Cluj,Branch,Assisted,Standard,2021-03-29,2024-01-01,9999-12-31
CV03841-01,CL03841,F,50-64,Married,Bachelor,Iasi,Branch,Assisted,Standard,2022-09-23,2024-01-01,9999-12-31
CV03842-01,CL03842,F,25-34,Married,High School,Timis,Digital,Self-service,Standard,2023-01-10,2024-01-01,9999-12-31
CV03843-01,CL03843,M,25-34,Married,High School,Bucuresti,Digital,Self-service,Standard,2019-04-26,2024-01-01,9999-12-31
CV03844-01,CL03844,M,25-34,Single,Bachelor,Timis,Digital,Self-service,Standard,2018-03-04,2024-01-01,9999-12-31
CV03845-01,CL03845,F,50-64,Married,Master,Timis,Branch,Assisted,Standard,2021-08-05,2024-01-01,9999-12-31
CV03846-01,CL03846,M,35-49,Single,Master,Timis,Digital,Self-service,Premium,2021-06-23,2024-01-01,9999-12-31
CV03847-01,CL03847,F,50-64,Divorced,High School,Galati,Branch,Assisted,Premium,2021-06-14,2024-01-01,2024-06-30
CV03847-02,CL03847,F,50-64,Divorced,High School,Galati,Digital,Self-service,Premium,2021-06-14,2024-07-01,9999-12-31
CV03848-01,CL03848,F,50-64,Married,High School,Brasov,Branch,Assisted,Premium,2020-01-30,2024-01-01,9999-12-31
CV03849-01,CL03849,M,50-64,Single,High School,Constanta,Branch,Assisted,Standard,2018-07-25,2024-01-01,9999-12-31
CV03850-01,CL03850,M,25-34,Single,Bachelor,Bucuresti,Digital,Self-service,Standard,2022-02-13,2024-01-01,9999-12-31
CV03851-01,CL03851,M,25-34,Single,Master,Iasi,Digital,Self-service,Standard,2023-01-21,2024-01-01,9999-12-31
CV03852-01,CL03852,M,25-34,Married,Post-secondary,Galati,Digital,Self-service,Standard,2019-02-15,2024-01-01,9999-12-31
CV03853-01,CL03853,M,35-49,Single,Bachelor,Constanta,Digital,Self-service,Standard,2020-06-21,2024-01-01,9999-12-31
CV03854-01,CL03854,M,65+,Married,High School,Bucuresti,Digital,Self-service,Standard,2020-06-28,2024-01-01,9999-12-31
CV03855-01,CL03855,M,18-24,Single,High School,Prahova,Digital,Self-service,Standard,2022-01-22,2024-01-01,9999-12-31
CV03856-01,CL03856,F,50-64,Married,Bachelor,Iasi,Branch,Assisted,Premium,2023-09-28,2024-01-01,2024-06-30
CV03856-02,CL03856,F,50-64,Married,Bachelor,Iasi,Digital,Self-service,Premium,2023-09-28,2024-07-01,9999-12-31
CV03857-01,CL03857,M,35-49,Married,Master,Dolj,Digital,Self-service,Standard,2018-06-29,2024-01-01,2024-06-30
CV03857-02,CL03857,M,35-49,Married,Master,Dolj,Digital,Self-service,Premium,2018-06-29,2024-07-01,9999-12-31
CV03858-01,CL03858,F,25-34,Single,High School,Brasov,Digital,Self-service,Standard,2023-04-16,2024-01-01,9999-12-31
CV03859-01,CL03859,F,25-34,Married,Doctorate,Dolj,Digital,Self-service,Standard,2019-12-14,2024-01-01,9999-12-31
CV03860-01,CL03860,F,35-49,Married,Doctorate,Sibiu,Digital,Self-service,Premium,2023-09-08,2024-01-01,9999-12-31
CV03861-01,CL03861,M,50-64,Single,High School,Cluj,Branch,Assisted,Standard,2020-01-26,2024-01-01,2024-06-30
CV03861-02,CL03861,M,50-64,Single,High School,Cluj,Branch,Assisted,Premium,2020-01-26,2024-07-01,9999-12-31
CV03862-01,CL03862,M,25-34,Single,High School,Dolj,Digital,Self-service,Standard,2021-09-12,2024-01-01,9999-12-31
CV03863-01,CL03863,M,50-64,Married,High School,Prahova,Digital,Self-service,Premium,2019-10-14,2024-01-01,9999-12-31
CV03864-01,CL03864,F,50-64,Married,High School,Prahova,Digital,Self-service,Standard,2019-02-19,2024-01-01,9999-12-31
CV03865-01,CL03865,M,35-49,Single,Bachelor,Constanta,Digital,Self-service,Standard,2020-09-25,2024-01-01,9999-12-31
CV03866-01,CL03866,M,50-64,Married,Post-secondary,Brasov,Branch,Assisted,Premium,2020-12-22,2024-01-01,9999-12-31
CV03867-01,CL03867,M,25-34,Single,Bachelor,Timis,Digital,Self-service,Standard,2019-07-03,2024-01-01,9999-12-31
CV03868-01,CL03868,M,35-49,Single,High School,Timis,Branch,Assisted,Standard,2023-11-28,2024-01-01,9999-12-31
CV03869-01,CL03869,M,35-49,Married,High School,Iasi,Digital,Self-service,Premium,2018-09-14,2024-01-01,9999-12-31
CV03870-01,CL03870,F,25-34,Divorced,High School,Bucuresti,Digital,Self-service,Standard,2018-07-03,2024-01-01,9999-12-31
CV03871-01,CL03871,M,35-49,Single,Bachelor,Iasi,Branch,Assisted,Standard,2018-12-01,2024-01-01,2024-06-30
CV03871-02,CL03871,M,35-49,Single,Bachelor,Iasi,Branch,Assisted,Premium,2018-12-01,2024-07-01,9999-12-31
CV03872-01,CL03872,F,18-24,Single,High School,Prahova,Digital,Self-service,Standard,2021-08-23,2024-01-01,2024-06-30
CV03872-02,CL03872,F,18-24,Single,High School,Prahova,Digital,Self-service,Standard,2021-08-23,2024-07-01,9999-12-31
CV03873-01,CL03873,F,25-34,Single,Doctorate,Dolj,Digital,Self-service,Standard,2022-09-22,2024-01-01,9999-12-31
CV03874-01,CL03874,M,25-34,Single,Master,Prahova,Digital,Self-service,Standard,2019-09-17,2024-01-01,9999-12-31
CV03875-01,CL03875,M,18-24,Single,Post-secondary,Bucuresti,Digital,Self-service,Standard,2023-04-06,2024-01-01,9999-12-31
CV03876-01,CL03876,F,25-34,Married,Post-secondary,Bucuresti,Digital,Self-service,Standard,2018-06-18,2024-01-01,9999-12-31
CV03877-01,CL03877,F,35-49,Single,Doctorate,Timis,Branch,Assisted,Standard,2021-09-29,2024-01-01,2024-06-30
CV03877-02,CL03877,F,35-49,Single,Doctorate,Timis,Branch,Assisted,Premium,2021-09-29,2024-07-01,9999-12-31
CV03878-01,CL03878,F,35-49,Single,Post-secondary,Sibiu,Digital,Self-service,Standard,2022-06-29,2024-01-01,9999-12-31
CV03879-01,CL03879,M,35-49,Single,Master,Bucuresti,Digital,Self-service,Standard,2019-08-15,2024-01-01,9999-12-31
CV03880-01,CL03880,M,25-34,Married,Master,Constanta,Digital,Self-service,Standard,2023-05-03,2024-01-01,9999-12-31
CV03881-01,CL03881,M,25-34,Married,Bachelor,Prahova,Digital,Self-service,Standard,2020-11-11,2024-01-01,9999-12-31
CV03882-01,CL03882,F,50-64,Married,Bachelor,Galati,Digital,Self-service,Standard,2022-07-16,2024-01-01,9999-12-31
CV03883-01,CL03883,F,35-49,Single,Doctorate,Bucuresti,Digital,Self-service,Premium,2022-04-28,2024-01-01,9999-12-31
CV03884-01,CL03884,M,35-49,Married,Bachelor,Timis,Digital,Self-service,Premium,2021-02-27,2024-01-01,2024-06-30
CV03884-02,CL03884,M,35-49,Married,Bachelor,Timis,Digital,Self-service,Standard,2021-02-27,2024-07-01,9999-12-31
CV03885-01,CL03885,M,35-49,Married,Bachelor,Dolj,Digital,Self-service,Premium,2019-03-24,2024-01-01,9999-12-31
CV03886-01,CL03886,M,65+,Married,Post-secondary,Brasov,Branch,Assisted,Premium,2022-09-05,2024-01-01,9999-12-31
CV03887-01,CL03887,F,18-24,Divorced,Bachelor,Bucuresti,Digital,Self-service,Standard,2023-07-26,2024-01-01,9999-12-31
CV03888-01,CL03888,M,35-49,Married,High School,Prahova,Branch,Assisted,Premium,2022-08-31,2024-01-01,9999-12-31
CV03889-01,CL03889,F,35-49,Divorced,Bachelor,Timis,Digital,Self-service,Standard,2019-05-23,2024-01-01,2024-06-30
CV03889-02,CL03889,F,35-49,Divorced,Bachelor,Timis,Digital,Self-service,Premium,2019-05-23,2024-07-01,9999-12-31
CV03890-01,CL03890,F,25-34,Single,Post-secondary,Brasov,Digital,Self-service,Standard,2019-09-08,2024-01-01,9999-12-31
CV03891-01,CL03891,M,35-49,Married,High School,Cluj,Branch,Assisted,Standard,2019-10-15,2024-01-01,9999-12-31
CV03892-01,CL03892,M,35-49,Married,High School,Timis,Digital,Self-service,Standard,2019-06-03,2024-01-01,9999-12-31
CV03893-01,CL03893,F,65+,Divorced,High School,Timis,Branch,Assisted,Standard,2021-12-30,2024-01-01,9999-12-31
CV03894-01,CL03894,F,50-64,Single,Master,Brasov,Branch,Assisted,Standard,2018-04-08,2024-01-01,2024-06-30
CV03894-02,CL03894,F,50-64,Single,Master,Brasov,Digital,Self-service,Standard,2018-04-08,2024-07-01,9999-12-31
CV03895-01,CL03895,M,35-49,Married,Master,Bucuresti,Digital,Self-service,Standard,2020-12-13,2024-01-01,9999-12-31
CV03896-01,CL03896,F,35-49,Single,Bachelor,Bucuresti,Digital,Self-service,Standard,2018-03-23,2024-01-01,9999-12-31
CV03897-01,CL03897,M,50-64,Married,High School,Cluj,Branch,Assisted,Premium,2023-03-18,2024-01-01,9999-12-31
CV03898-01,CL03898,M,35-49,Divorced,High School,Prahova,Digital,Self-service,Premium,2021-08-17,2024-01-01,9999-12-31
CV03899-01,CL03899,M,25-34,Married,High School,Dolj,Digital,Self-service,Premium,2021-04-22,2024-01-01,9999-12-31
CV03900-01,CL03900,F,35-49,Married,High School,Bucuresti,Digital,Self-service,Standard,2023-09-13,2024-01-01,9999-12-31
CV03901-01,CL03901,F,18-24,Single,Post-secondary,Dolj,Digital,Self-service,Standard,2022-02-22,2024-01-01,9999-12-31
CV03902-01,CL03902,F,35-49,Married,Master,Bucuresti,Digital,Self-service,Standard,2018-08-15,2024-01-01,9999-12-31
CV03903-01,CL03903,F,25-34,Married,Bachelor,Brasov,Digital,Self-service,Standard,2023-08-01,2024-01-01,9999-12-31
CV03904-01,CL03904,M,18-24,Single,High School,Dolj,Branch,Assisted,Standard,2018-11-20,2024-01-01,9999-12-31
CV03905-01,CL03905,M,25-34,Married,Master,Sibiu,Digital,Self-service,Standard,2019-07-03,2024-01-01,9999-12-31
CV03906-01,CL03906,F,25-34,Single,Bachelor,Sibiu,Digital,Self-service,Premium,2023-03-12,2024-01-01,9999-12-31
CV03907-01,CL03907,F,50-64,Married,High School,Brasov,Branch,Assisted,Premium,2021-08-29,2024-01-01,9999-12-31
CV03908-01,CL03908,M,65+,Single,Post-secondary,Iasi,Branch,Assisted,Standard,2020-10-17,2024-01-01,2024-06-30
CV03908-02,CL03908,M,65+,Single,Post-secondary,Iasi,Branch,Assisted,Premium,2020-10-17,2024-07-01,9999-12-31
CV03909-01,CL03909,M,35-49,Divorced,Post-secondary,Bucuresti,Branch,Assisted,Premium,2023-10-22,2024-01-01,9999-12-31
CV03910-01,CL03910,M,25-34,Single,Bachelor,Dolj,Digital,Self-service,Standard,2022-10-13,2024-01-01,2024-06-30
CV03910-02,CL03910,M,25-34,Single,Bachelor,Dolj,Digital,Self-service,Premium,2022-10-13,2024-07-01,9999-12-31
CV03911-01,CL03911,F,50-64,Married,High School,Brasov,Digital,Self-service,Standard,2023-12-06,2024-01-01,2024-06-30
CV03911-02,CL03911,F,50-64,Married,High School,Brasov,Digital,Self-service,Premium,2023-12-06,2024-07-01,9999-12-31
CV03912-01,CL03912,M,50-64,Divorced,Post-secondary,Constanta,Digital,Self-service,Standard,2020-06-08,2024-01-01,9999-12-31
CV03913-01,CL03913,M,25-34,Married,Master,Brasov,Digital,Self-service,Standard,2018-12-29,2024-01-01,9999-12-31
CV03914-01,CL03914,M,25-34,Single,Post-secondary,Bucuresti,Digital,Self-service,Standard,2023-07-27,2024-01-01,9999-12-31
CV03915-01,CL03915,F,18-24,Single,Post-secondary,Dolj,Digital,Self-service,Standard,2022-09-19,2024-01-01,9999-12-31
CV03916-01,CL03916,M,25-34,Married,Master,Dolj,Digital,Self-service,Standard,2020-08-21,2024-01-01,9999-12-31
CV03917-01,CL03917,M,50-64,Married,Bachelor,Bucuresti,Digital,Self-service,Standard,2023-12-27,2024-01-01,2024-06-30
CV03917-02,CL03917,M,50-64,Married,Bachelor,Bucuresti,Digital,Self-service,Premium,2023-12-27,2024-07-01,9999-12-31
CV03918-01,CL03918,M,50-64,Married,High School,Dolj,Digital,Self-service,Standard,2020-05-17,2024-01-01,9999-12-31
CV03919-01,CL03919,M,25-34,Married,Bachelor,Prahova,Digital,Self-service,Standard,2021-08-23,2024-01-01,9999-12-31
CV03920-01,CL03920,F,50-64,Divorced,High School,Brasov,Branch,Assisted,Premium,2020-08-12,2024-01-01,2024-06-30
CV03920-02,CL03920,F,50-64,Divorced,High School,Brasov,Digital,Self-service,Premium,2020-08-12,2024-07-01,9999-12-31
CV03921-01,CL03921,M,18-24,Single,Bachelor,Cluj,Digital,Self-service,Standard,2022-10-06,2024-01-01,9999-12-31
CV03922-01,CL03922,F,50-64,Married,Post-secondary,Timis,Digital,Self-service,Premium,2023-09-19,2024-01-01,9999-12-31
CV03923-01,CL03923,F,35-49,Married,High School,Bucuresti,Digital,Self-service,Standard,2021-12-18,2024-01-01,9999-12-31
CV03924-01,CL03924,F,25-34,Divorced,Bachelor,Bucuresti,Digital,Self-service,Standard,2023-10-04,2024-01-01,9999-12-31
CV03925-01,CL03925,F,35-49,Married,Bachelor,Cluj,Digital,Self-service,Standard,2023-01-19,2024-01-01,9999-12-31
CV03926-01,CL03926,F,35-49,Married,High School,Prahova,Digital,Self-service,Standard,2021-09-04,2024-01-01,2024-06-30
CV03926-02,CL03926,F,35-49,Married,High School,Prahova,Digital,Self-service,Standard,2021-09-04,2024-07-01,9999-12-31
CV03927-01,CL03927,M,35-49,Single,Doctorate,Bucuresti,Digital,Self-service,Standard,2023-07-04,2024-01-01,2024-06-30
CV03927-02,CL03927,M,35-49,Single,Doctorate,Bucuresti,Digital,Self-service,Premium,2023-07-04,2024-07-01,9999-12-31
CV03928-01,CL03928,F,50-64,Single,High School,Cluj,Digital,Self-service,Premium,2018-10-01,2024-01-01,2024-06-30
CV03928-02,CL03928,F,50-64,Single,High School,Cluj,Digital,Self-service,Standard,2018-10-01,2024-07-01,9999-12-31
CV03929-01,CL03929,F,25-34,Married,High School,Constanta,Digital,Self-service,Standard,2020-07-18,2024-01-01,9999-12-31
CV03930-01,CL03930,M,25-34,Married,Bachelor,Brasov,Digital,Self-service,Premium,2021-02-21,2024-01-01,9999-12-31
CV03931-01,CL03931,F,25-34,Single,Bachelor,Bucuresti,Digital,Self-service,Standard,2021-02-15,2024-01-01,2024-06-30
CV03931-02,CL03931,F,25-34,Single,Bachelor,Bucuresti,Digital,Self-service,Premium,2021-02-15,2024-07-01,9999-12-31
CV03932-01,CL03932,F,35-49,Married,Post-secondary,Iasi,Digital,Self-service,Standard,2023-06-16,2024-01-01,9999-12-31
CV03933-01,CL03933,M,35-49,Divorced,High School,Constanta,Branch,Assisted,Premium,2021-08-06,2024-01-01,2024-06-30
CV03933-02,CL03933,M,35-49,Divorced,High School,Constanta,Digital,Self-service,Premium,2021-08-06,2024-07-01,9999-12-31
CV03934-01,CL03934,M,35-49,Married,Post-secondary,Cluj,Branch,Assisted,Standard,2021-07-15,2024-01-01,9999-12-31
CV03935-01,CL03935,M,25-34,Single,High School,Bucuresti,Branch,Assisted,Standard,2022-09-16,2024-01-01,9999-12-31
CV03936-01,CL03936,M,18-24,Single,High School,Cluj,Digital,Self-service,Standard,2022-02-19,2024-01-01,9999-12-31
CV03937-01,CL03937,F,35-49,Single,Bachelor,Timis,Digital,Self-service,Premium,2018-01-18,2024-01-01,2024-06-30
CV03937-02,CL03937,F,35-49,Single,Bachelor,Timis,Digital,Self-service,Standard,2018-01-18,2024-07-01,9999-12-31
CV03938-01,CL03938,F,50-64,Married,Bachelor,Timis,Branch,Assisted,Standard,2020-11-30,2024-01-01,9999-12-31
CV03939-01,CL03939,F,35-49,Divorced,Bachelor,Bucuresti,Digital,Self-service,Premium,2021-12-26,2024-01-01,9999-12-31
